date,pnj_buy,pnj_sell,sjc_buy,sjc_sell
2021-05-31,52700.0,53700.0,56050.0,56450.0
2021-06-01,52700.0,53700.0,56050.0,56450.0
2021-06-02,52700.0,53700.0,56050.0,56450.0
2021-06-03,52700.0,53700.0,56050.0,56450.0
2021-06-04,52700.0,53700.0,56050.0,56450.0
2021-06-05,52700.0,53700.0,56050.0,56450.0
2021-06-06,52700.0,53700.0,56050.0,56450.0
2021-06-07,52700.0,53700.0,56050.0,56450.0
2021-06-08,52700.0,53700.0,56050.0,56450.0
2021-06-09,52700.0,53700.0,56050.0,56450.0
2021-06-10,52700.0,53700.0,56050.0,56450.0
2021-06-11,53300.0,54750.0,56950.0,57550.0
2021-06-12,53300.0,54750.0,56950.0,57550.0
2021-06-13,53300.0,54750.0,56950.0,57550.0
2021-06-14,53300.0,54750.0,56950.0,57550.0
2021-06-15,53300.0,54750.0,56950.0,57550.0
2021-06-16,53300.0,54750.0,56950.0,57550.0
2021-06-17,53300.0,54750.0,56950.0,57550.0
2021-06-18,53300.0,54750.0,56950.0,57550.0
2021-06-19,53300.0,54750.0,56950.0,57550.0
2021-06-20,53300.0,54750.0,56950.0,57550.0
2021-06-21,53300.0,54750.0,56950.0,57550.0
2021-06-22,53300.0,54750.0,56950.0,57550.0
2021-06-23,53300.0,54750.0,56950.0,57550.0
2021-06-24,53300.0,54750.0,56950.0,57550.0
2021-06-25,51700.0,53400.0,56450.0,57000.0
2021-06-26,51700.0,53400.0,56450.0,57000.0
2021-06-27,51700.0,53400.0,56450.0,57000.0
2021-06-28,51700.0,53400.0,56450.0,57000.0
2021-06-29,51700.0,53400.0,56450.0,57000.0
2021-06-30,51700.0,53400.0,56450.0,57000.0
2021-07-01,51700.0,53400.0,56450.0,57000.0
2021-07-02,51700.0,53400.0,56450.0,57000.0
2021-07-03,51700.0,53400.0,56450.0,57000.0
2021-07-04,51700.0,53400.0,56450.0,57000.0
2021-07-05,51700.0,53400.0,56450.0,57000.0
2021-07-06,51700.0,53400.0,56450.0,57000.0
2021-07-07,51700.0,53400.0,56450.0,57000.0
2021-07-08,51700.0,53400.0,56450.0,57000.0
2021-07-09,51350.0,52750.0,56900.0,57550.0
2021-07-10,51350.0,52750.0,56900.0,57550.0
2021-07-11,51350.0,52750.0,56900.0,57550.0
2021-07-12,51350.0,52750.0,56900.0,57550.0
2021-07-13,51350.0,52750.0,56900.0,57550.0
2021-07-14,51350.0,52750.0,56900.0,57550.0
2021-07-15,51350.0,52750.0,56900.0,57550.0
2021-07-16,51350.0,52750.0,56900.0,57550.0
2021-07-17,51350.0,52750.0,56900.0,57550.0
2021-07-18,51350.0,52750.0,56900.0,57550.0
2021-07-19,51350.0,52750.0,56900.0,57550.0
2021-07-20,51350.0,52750.0,56900.0,57550.0
2021-07-21,51350.0,52750.0,56900.0,57550.0
2021-07-22,51350.0,52750.0,56900.0,57550.0
2021-07-23,51350.0,52750.0,56900.0,57550.0
2021-07-24,51350.0,52750.0,56900.0,57550.0
2021-07-25,51350.0,52750.0,56900.0,57550.0
2021-07-26,51350.0,52750.0,56900.0,57550.0
2021-07-27,51350.0,52750.0,56900.0,57550.0
2021-07-28,51350.0,52750.0,56900.0,57550.0
2021-07-29,51350.0,52750.0,56900.0,57550.0
2021-07-30,51500.0,52900.0,56700.0,57400.0
2021-07-31,51500.0,52900.0,56700.0,57400.0
2021-08-01,51500.0,52900.0,56700.0,57400.0
2021-08-02,51500.0,52900.0,56700.0,57400.0
2021-08-03,51500.0,52900.0,56700.0,57400.0
2021-08-04,51500.0,52900.0,56700.0,57400.0
2021-08-05,51500.0,52900.0,56700.0,57400.0
2021-08-06,51500.0,52900.0,56700.0,57400.0
2021-08-07,51500.0,52900.0,56700.0,57400.0
2021-08-08,51500.0,52900.0,56700.0,57400.0
2021-08-09,51500.0,52900.0,56700.0,57400.0
2021-08-10,51500.0,52900.0,56700.0,57400.0
2021-08-11,51500.0,52900.0,56700.0,57400.0
2021-08-12,51500.0,52900.0,56700.0,57400.0
2021-08-13,50800.0,52200.0,56400.0,57100.0
2021-08-14,50800.0,52200.0,56400.0,57100.0
2021-08-15,50800.0,52200.0,56400.0,57100.0
2021-08-16,50800.0,52200.0,56400.0,57100.0
2021-08-17,50800.0,52200.0,56400.0,57100.0
2021-08-18,50800.0,52200.0,56400.0,57100.0
2021-08-19,50800.0,52200.0,56400.0,57100.0
2021-08-20,50800.0,52200.0,56400.0,57100.0
2021-08-21,50800.0,52200.0,56400.0,57100.0
2021-08-22,50800.0,52200.0,56400.0,57100.0
2021-08-23,50800.0,52200.0,56400.0,57100.0
2021-08-24,50800.0,52200.0,56400.0,57100.0
2021-08-25,50800.0,52200.0,56400.0,57100.0
2021-08-26,50800.0,52200.0,56400.0,57100.0
2021-08-27,50800.0,52200.0,56400.0,57100.0
2021-08-28,50800.0,52200.0,56400.0,57100.0
2021-08-29,50800.0,52200.0,56400.0,57100.0
2021-08-30,50800.0,52200.0,56400.0,57100.0
2021-08-31,50800.0,52200.0,56400.0,57100.0
2021-09-01,50800.0,52200.0,56400.0,57100.0
2021-09-02,50800.0,52200.0,56400.0,57100.0
2021-09-03,50800.0,52200.0,56400.0,57100.0
2021-09-04,50800.0,52200.0,56400.0,57100.0
2021-09-05,50800.0,52200.0,56400.0,57100.0
2021-09-06,50800.0,52200.0,56400.0,57100.0
2021-09-07,50800.0,52200.0,56400.0,57100.0
2021-09-08,50800.0,52200.0,56400.0,57100.0
2021-09-09,50800.0,52200.0,56400.0,57100.0
2021-09-10,50800.0,52200.0,56400.0,57100.0
2021-09-11,50800.0,52200.0,56400.0,57100.0
2021-09-12,50800.0,52200.0,56400.0,57100.0
2021-09-13,50800.0,52200.0,56400.0,57100.0
2021-09-14,50800.0,52200.0,56400.0,57100.0
2021-09-15,50800.0,52200.0,56400.0,57100.0
2021-09-16,50800.0,52200.0,56400.0,57100.0
2021-09-17,50300.0,52200.0,56600.0,57300.0
2021-09-18,50300.0,52200.0,56600.0,57300.0
2021-09-19,50300.0,52200.0,56600.0,57300.0
2021-09-20,50300.0,52200.0,56600.0,57300.0
2021-09-21,50300.0,52200.0,56600.0,57300.0
2021-09-22,50300.0,52200.0,56600.0,57300.0
2021-09-23,50300.0,52200.0,56600.0,57300.0
2021-09-24,50300.0,52200.0,56600.0,57300.0
2021-09-25,50300.0,52200.0,56600.0,57300.0
2021-09-26,50300.0,52200.0,56600.0,57300.0
2021-09-27,50300.0,52200.0,56600.0,57300.0
2021-09-28,50300.0,52200.0,56600.0,57300.0
2021-09-29,50300.0,52200.0,56600.0,57300.0
2021-09-30,50300.0,52200.0,56600.0,57300.0
2021-10-01,50300.0,51400.0,56500.0,57300.0
2021-10-02,50300.0,51400.0,56500.0,57300.0
2021-10-03,50300.0,51400.0,56500.0,57300.0
2021-10-04,50300.0,51400.0,56500.0,57300.0
2021-10-05,50300.0,51400.0,56500.0,57300.0
2021-10-06,50300.0,51400.0,56500.0,57300.0
2021-10-07,50300.0,51400.0,56500.0,57300.0
2021-10-08,50300.0,51400.0,56500.0,57300.0
2021-10-09,50300.0,51400.0,56500.0,57300.0
2021-10-10,50300.0,51400.0,56500.0,57300.0
2021-10-11,50300.0,51400.0,56500.0,57300.0
2021-10-12,50300.0,51400.0,56500.0,57300.0
2021-10-13,50300.0,51400.0,56500.0,57300.0
2021-10-14,50300.0,51400.0,56500.0,57300.0
2021-10-15,50300.0,51400.0,56500.0,57300.0
2021-10-16,50300.0,51400.0,56500.0,57300.0
2021-10-17,50300.0,51400.0,56500.0,57300.0
2021-10-18,50300.0,51400.0,56500.0,57300.0
2021-10-19,50300.0,51400.0,56500.0,57300.0
2021-10-20,50300.0,51400.0,56500.0,57300.0
2021-10-21,50300.0,51400.0,56500.0,57300.0
2021-10-22,51100.0,52200.0,57300.0,58000.0
2021-10-23,51100.0,52200.0,57300.0,58000.0
2021-10-24,51100.0,52200.0,57300.0,58000.0
2021-10-25,51100.0,52200.0,57300.0,58000.0
2021-10-26,51100.0,52200.0,57300.0,58000.0
2021-10-27,51100.0,52200.0,57300.0,58000.0
2021-10-28,51100.0,52200.0,57300.0,58000.0
2021-10-29,51100.0,52200.0,57300.0,58000.0
2021-10-30,51100.0,52200.0,57300.0,58000.0
2021-10-31,51100.0,52200.0,57300.0,58000.0
2021-11-01,51100.0,52200.0,57300.0,58000.0
2021-11-02,51100.0,52200.0,57300.0,58000.0
2021-11-03,51100.0,52200.0,57300.0,58000.0
2021-11-04,51300.0,52300.0,57700.0,58400.0
2021-11-05,51300.0,52300.0,57700.0,58400.0
2021-11-06,51300.0,52300.0,57700.0,58400.0
2021-11-07,51300.0,52300.0,57700.0,58400.0
2021-11-08,51300.0,52300.0,57700.0,58400.0
2021-11-09,51300.0,52300.0,57700.0,58400.0
2021-11-10,51300.0,52300.0,57700.0,58400.0
2021-11-11,51300.0,52300.0,57700.0,58400.0
2021-11-12,51300.0,52300.0,57700.0,58400.0
2021-11-13,51300.0,52300.0,57700.0,58400.0
2021-11-14,51300.0,52300.0,57700.0,58400.0
2021-11-15,51300.0,52300.0,57700.0,58400.0
2021-11-16,51300.0,52300.0,57700.0,58400.0
2021-11-17,51300.0,52300.0,57700.0,58400.0
2021-11-18,51300.0,52300.0,57700.0,58400.0
2021-11-19,51300.0,52300.0,57700.0,58400.0
2021-11-20,51300.0,52300.0,57700.0,58400.0
2021-11-21,51300.0,52300.0,57700.0,58400.0
2021-11-22,51300.0,52300.0,57700.0,58400.0
2021-11-23,51300.0,52300.0,57700.0,58400.0
2021-11-24,51300.0,52300.0,57700.0,58400.0
2021-11-25,51450.0,52250.0,59400.0,60100.0
2021-11-26,51450.0,52250.0,59400.0,60100.0
2021-11-27,51450.0,52250.0,59400.0,60100.0
2021-11-28,51450.0,52250.0,59400.0,60100.0
2021-11-29,51450.0,52250.0,59400.0,60100.0
2021-11-30,51450.0,52250.0,59400.0,60100.0
2021-12-01,51450.0,52250.0,59400.0,60100.0
2021-12-02,51450.0,52250.0,59400.0,60100.0
2021-12-03,51450.0,52250.0,59400.0,60100.0
2021-12-04,51450.0,52250.0,59400.0,60100.0
2021-12-05,51450.0,52250.0,59400.0,60100.0
2021-12-06,51450.0,52250.0,59400.0,60100.0
2021-12-07,51450.0,52250.0,59400.0,60100.0
2021-12-08,51450.0,52250.0,59400.0,60100.0
2021-12-09,51600.0,52400.0,60300.0,61000.0
2021-12-10,51600.0,52400.0,60300.0,61000.0
2021-12-11,51600.0,52400.0,60300.0,61000.0
2021-12-12,51600.0,52400.0,60300.0,61000.0
2021-12-13,51600.0,52400.0,60300.0,61000.0
2021-12-14,51600.0,52400.0,60300.0,61000.0
2021-12-15,51600.0,52400.0,60300.0,61000.0
2021-12-16,51600.0,52400.0,60300.0,61000.0
2021-12-17,51600.0,52400.0,60300.0,61000.0
2021-12-18,51600.0,52400.0,60300.0,61000.0
2021-12-19,51600.0,52400.0,60300.0,61000.0
2021-12-20,51600.0,52400.0,60300.0,61000.0
2021-12-21,51600.0,52400.0,60300.0,61000.0
2021-12-22,51600.0,52400.0,60300.0,61000.0
2021-12-23,52100.0,52900.0,60950.0,61650.0
2021-12-24,52100.0,52900.0,60950.0,61650.0
2021-12-25,52100.0,52900.0,60950.0,61650.0
2021-12-26,52100.0,52900.0,60950.0,61650.0
2021-12-27,52100.0,52900.0,60950.0,61650.0
2021-12-28,52100.0,52900.0,60950.0,61650.0
2021-12-29,52100.0,52900.0,60950.0,61650.0
2021-12-30,52100.0,52900.0,60950.0,61650.0
2021-12-31,52100.0,52900.0,60950.0,61650.0
2022-01-01,52100.0,52900.0,60950.0,61650.0
2022-01-02,52100.0,52900.0,60950.0,61650.0
2022-01-03,52100.0,52900.0,60950.0,61650.0
2022-01-04,52100.0,52900.0,60950.0,61650.0
2022-01-05,52100.0,52900.0,60950.0,61650.0
2022-01-06,52100.0,52900.0,60950.0,61650.0
2022-01-07,52100.0,52900.0,60950.0,61650.0
2022-01-08,52100.0,52900.0,60950.0,61650.0
2022-01-09,52100.0,52900.0,60950.0,61650.0
2022-01-10,52100.0,52900.0,60950.0,61650.0
2022-01-11,52100.0,52900.0,60950.0,61650.0
2022-01-12,52100.0,52900.0,60950.0,61650.0
2022-01-13,52450.0,53250.0,61000.0,61600.0
2022-01-14,52450.0,53250.0,61000.0,61600.0
2022-01-15,52450.0,53250.0,61000.0,61600.0
2022-01-16,52450.0,53250.0,61000.0,61600.0
2022-01-17,52450.0,53250.0,61000.0,61600.0
2022-01-18,52450.0,53250.0,61000.0,61600.0
2022-01-19,52450.0,53250.0,61000.0,61600.0
2022-01-20,52450.0,53250.0,61000.0,61600.0
2022-01-21,52450.0,53250.0,61000.0,61600.0
2022-01-22,52450.0,53250.0,61000.0,61600.0
2022-01-23,52450.0,53250.0,61000.0,61600.0
2022-01-24,52450.0,53250.0,61000.0,61600.0
2022-01-25,52450.0,53250.0,61000.0,61600.0
2022-01-26,52450.0,53250.0,61000.0,61600.0
2022-01-27,52900.0,53700.0,61750.0,62350.0
2022-01-28,52900.0,53700.0,61750.0,62350.0
2022-01-29,52900.0,53700.0,61750.0,62350.0
2022-01-30,52900.0,53700.0,61750.0,62350.0
2022-01-31,52900.0,53700.0,61750.0,62350.0
2022-02-01,52900.0,53700.0,61750.0,62350.0
2022-02-02,52900.0,53700.0,61750.0,62350.0
2022-02-03,52900.0,53700.0,61750.0,62350.0
2022-02-04,52900.0,53700.0,61750.0,62350.0
2022-02-05,52900.0,53700.0,61750.0,62350.0
2022-02-06,52900.0,53700.0,61750.0,62350.0
2022-02-07,52900.0,53700.0,61750.0,62350.0
2022-02-08,52900.0,53700.0,61750.0,62350.0
2022-02-09,52900.0,53700.0,61750.0,62350.0
2022-02-10,52900.0,53700.0,61750.0,62350.0
2022-02-11,52900.0,53700.0,61750.0,62350.0
2022-02-12,52900.0,53700.0,61750.0,62350.0
2022-02-13,52900.0,53700.0,61750.0,62350.0
2022-02-14,52900.0,53700.0,61750.0,62350.0
2022-02-15,52900.0,53700.0,61750.0,62350.0
2022-02-16,52900.0,53700.0,61750.0,62350.0
2022-02-17,53600.0,54400.0,62400.0,63100.0
2022-02-18,53600.0,54400.0,62400.0,63100.0
2022-02-19,53600.0,54400.0,62400.0,63100.0
2022-02-20,53600.0,54400.0,62400.0,63100.0
2022-02-21,53600.0,54400.0,62400.0,63100.0
2022-02-22,53600.0,54400.0,62400.0,63100.0
2022-02-23,53600.0,54400.0,62400.0,63100.0
2022-02-24,53600.0,54400.0,62400.0,63100.0
2022-02-25,53600.0,54400.0,62400.0,63100.0
2022-02-26,53600.0,54400.0,62400.0,63100.0
2022-02-27,53600.0,54400.0,62400.0,63100.0
2022-02-28,53600.0,54400.0,62400.0,63100.0
2022-03-01,53600.0,54400.0,62400.0,63100.0
2022-03-02,53600.0,54400.0,62400.0,63100.0
2022-03-03,54700.0,55500.0,66600.0,67400.0
2022-03-04,54700.0,55500.0,66600.0,67400.0
2022-03-05,54700.0,55500.0,66600.0,67400.0
2022-03-06,54700.0,55500.0,66600.0,67400.0
2022-03-07,54700.0,55500.0,66600.0,67400.0
2022-03-08,54700.0,55500.0,66600.0,67400.0
2022-03-09,54700.0,55500.0,66600.0,67400.0
2022-03-10,54700.0,55500.0,66600.0,67400.0
2022-03-11,54700.0,55500.0,66600.0,67400.0
2022-03-12,54700.0,55500.0,66600.0,67400.0
2022-03-13,54700.0,55500.0,66600.0,67400.0
2022-03-14,54700.0,55500.0,66600.0,67400.0
2022-03-15,54700.0,55500.0,66600.0,67400.0
2022-03-16,54900.0,56000.0,67000.0,68500.0
2022-03-17,54900.0,56000.0,67000.0,68500.0
2022-03-18,54900.0,56000.0,67000.0,68500.0
2022-03-19,54900.0,56000.0,67000.0,68500.0
2022-03-20,54900.0,56000.0,67000.0,68500.0
2022-03-21,54900.0,56000.0,67000.0,68500.0
2022-03-22,54900.0,56000.0,67000.0,68500.0
2022-03-23,54900.0,56000.0,67000.0,68500.0
2022-03-24,54900.0,56000.0,67000.0,68500.0
2022-03-25,54900.0,56000.0,67000.0,68500.0
2022-03-26,54900.0,56000.0,67000.0,68500.0
2022-03-27,54900.0,56000.0,67000.0,68500.0
2022-03-28,54900.0,56000.0,67000.0,68500.0
2022-03-29,54900.0,56000.0,67000.0,68500.0
2022-03-30,54900.0,56000.0,67000.0,68500.0
2022-03-31,54900.0,56000.0,67000.0,68500.0
2022-04-01,54900.0,56000.0,67000.0,68500.0
2022-04-02,54900.0,56000.0,67000.0,68500.0
2022-04-03,54900.0,56000.0,67000.0,68500.0
2022-04-04,54900.0,56000.0,67000.0,68500.0
2022-04-05,54650.0,55750.0,68300.0,69000.0
2022-04-06,54650.0,55750.0,68300.0,69000.0
2022-04-07,54650.0,55750.0,68300.0,69000.0
2022-04-08,54650.0,55750.0,68300.0,69000.0
2022-04-09,54650.0,55750.0,68300.0,69000.0
2022-04-10,54650.0,55750.0,68300.0,69000.0
2022-04-11,54650.0,55750.0,68300.0,69000.0
2022-04-12,54650.0,55750.0,68300.0,69000.0
2022-04-13,54650.0,55750.0,68300.0,69000.0
2022-04-14,54650.0,55750.0,68300.0,69000.0
2022-04-15,54650.0,55750.0,68300.0,69000.0
2022-04-16,54650.0,55750.0,68300.0,69000.0
2022-04-17,54650.0,55750.0,68300.0,69000.0
2022-04-18,54650.0,55750.0,68300.0,69000.0
2022-04-19,54650.0,55750.0,68300.0,69000.0
2022-04-20,54650.0,55750.0,68300.0,69000.0
2022-04-21,54650.0,55750.0,68300.0,69000.0
2022-04-22,54650.0,55750.0,68300.0,69000.0
2022-04-23,54650.0,55750.0,68300.0,69000.0
2022-04-24,54650.0,55750.0,68300.0,69000.0
2022-04-25,54650.0,55750.0,68300.0,69000.0
2022-04-26,54650.0,55750.0,68300.0,69000.0
2022-04-27,54650.0,55750.0,68300.0,69000.0
2022-04-28,54650.0,55750.0,68300.0,69000.0
2022-04-29,54650.0,55750.0,68300.0,69000.0
2022-04-30,54650.0,55750.0,68300.0,69000.0
2022-05-01,54650.0,55750.0,68300.0,69000.0
2022-05-02,54650.0,55750.0,68300.0,69000.0
2022-05-03,54650.0,55750.0,68300.0,69000.0
2022-05-04,54650.0,55750.0,68300.0,69000.0
2022-05-05,54650.0,55750.0,68300.0,69000.0
2022-05-06,54650.0,55750.0,68300.0,69000.0
2022-05-07,54650.0,55750.0,68300.0,69000.0
2022-05-08,54650.0,55750.0,68300.0,69000.0
2022-05-09,54700.0,55750.0,69750.0,70450.0
2022-05-10,54700.0,55750.0,69750.0,70450.0
2022-05-11,54700.0,55750.0,69750.0,70450.0
2022-05-12,54700.0,55750.0,69750.0,70450.0
2022-05-13,54700.0,55750.0,69750.0,70450.0
2022-05-14,54700.0,55750.0,69750.0,70450.0
2022-05-15,54700.0,55750.0,69750.0,70450.0
2022-05-16,54700.0,55750.0,69750.0,70450.0
2022-05-17,54700.0,55750.0,69750.0,70450.0
2022-05-18,54700.0,55750.0,69750.0,70450.0
2022-05-19,54700.0,55750.0,69750.0,70450.0
2022-05-20,54700.0,55750.0,69750.0,70450.0
2022-05-21,54700.0,55750.0,69750.0,70450.0
2022-05-22,54700.0,55750.0,69750.0,70450.0
2022-05-23,54400.0,55500.0,68900.0,69900.0
2022-05-24,54400.0,55500.0,68900.0,69900.0
2022-05-25,54400.0,55500.0,68900.0,69900.0
2022-05-26,54400.0,55500.0,68900.0,69900.0
2022-05-27,54400.0,55500.0,68900.0,69900.0
2022-05-28,54400.0,55500.0,68900.0,69900.0
2022-05-29,54400.0,55500.0,68900.0,69900.0
2022-05-30,54400.0,55500.0,68900.0,69900.0
2022-05-31,54400.0,55500.0,68900.0,69900.0
2022-06-01,54400.0,55500.0,68900.0,69900.0
2022-06-02,54400.0,55500.0,68900.0,69900.0
2022-06-03,54400.0,55500.0,68900.0,69900.0
2022-06-04,54400.0,55500.0,68900.0,69900.0
2022-06-05,54400.0,55500.0,68900.0,69900.0
2022-06-06,53900.0,55000.0,68600.0,69500.0
2022-06-07,53900.0,55000.0,68600.0,69500.0
2022-06-08,53900.0,55000.0,68600.0,69500.0
2022-06-09,53900.0,55000.0,68600.0,69500.0
2022-06-10,53900.0,55000.0,68600.0,69500.0
2022-06-11,53900.0,55000.0,68600.0,69500.0
2022-06-12,53900.0,55000.0,68600.0,69500.0
2022-06-13,53900.0,55000.0,68600.0,69500.0
2022-06-14,53900.0,55000.0,68600.0,69500.0
2022-06-15,53900.0,55000.0,68600.0,69500.0
2022-06-16,53900.0,55000.0,68600.0,69500.0
2022-06-17,53900.0,55000.0,68600.0,69500.0
2022-06-18,53900.0,55000.0,68600.0,69500.0
2022-06-19,53900.0,55000.0,68600.0,69500.0
2022-06-20,53900.0,55000.0,68600.0,69500.0
2022-06-21,53900.0,55000.0,68600.0,69500.0
2022-06-22,53900.0,55000.0,68600.0,69500.0
2022-06-23,53900.0,55000.0,68600.0,69500.0
2022-06-24,53900.0,55000.0,68600.0,69500.0
2022-06-25,53900.0,55000.0,68600.0,69500.0
2022-06-26,53900.0,55000.0,68600.0,69500.0
2022-06-27,53900.0,55000.0,68600.0,69500.0
2022-06-28,53900.0,55000.0,68600.0,69500.0
2022-06-29,53900.0,55000.0,68600.0,69500.0
2022-06-30,53900.0,55000.0,68600.0,69500.0
2022-07-01,53900.0,55000.0,68600.0,69500.0
2022-07-02,53900.0,55000.0,68600.0,69500.0
2022-07-03,53900.0,55000.0,68600.0,69500.0
2022-07-04,53900.0,55000.0,68600.0,69500.0
2022-07-05,53900.0,55000.0,68600.0,69500.0
2022-07-06,53900.0,55000.0,68600.0,69500.0
2022-07-07,53900.0,55000.0,68600.0,69500.0
2022-07-08,53900.0,55000.0,68600.0,69500.0
2022-07-09,53900.0,55000.0,68600.0,69500.0
2022-07-10,53900.0,55000.0,68600.0,69500.0
2022-07-11,51750.0,52850.0,67900.0,68500.0
2022-07-12,51700.0,52800.0,67500.0,68150.0
2022-07-13,51800.0,52900.0,67650.0,68250.0
2022-07-14,52100.0,53200.0,67600.0,68200.0
2022-07-15,52000.0,53100.0,67600.0,68200.0
2022-07-16,52000.0,53100.0,67350.0,67950.0
2022-07-17,52000.0,53100.0,67350.0,67950.0
2022-07-18,52000.0,53100.0,67350.0,67950.0
2022-07-19,51900.0,53000.0,63500.0,65500.0
2022-07-20,51700.0,52800.0,63500.0,65500.0
2022-07-21,51300.0,52400.0,63200.0,65200.0
2022-07-22,51600.0,52700.0,64100.0,66100.0
2022-07-23,51700.0,52800.0,64900.0,66400.0
2022-07-24,51700.0,52800.0,64900.0,66400.0
2022-07-25,51700.0,52800.0,65000.0,66200.0
2022-07-26,51750.0,52850.0,65200.0,66400.0
2022-07-27,51750.0,52850.0,65200.0,66400.0
2022-07-28,51900.0,53000.0,65300.0,66400.0
2022-07-29,51900.0,53000.0,65200.0,66400.0
2022-07-30,52200.0,53300.0,65700.0,66700.0
2022-07-31,52200.0,53300.0,65700.0,66700.0
2022-08-01,52200.0,53300.0,65700.0,66700.0
2022-08-02,52200.0,53300.0,65700.0,66700.0
2022-08-03,52200.0,53300.0,65700.0,66700.0
2022-08-04,52400.0,53500.0,66000.0,67000.0
2022-08-05,52400.0,53500.0,66000.0,67000.0
2022-08-06,52400.0,53500.0,66000.0,67000.0
2022-08-07,52400.0,53500.0,66000.0,67000.0
2022-08-08,52400.0,53500.0,66000.0,67000.0
2022-08-09,52400.0,53500.0,66000.0,67000.0
2022-08-10,52400.0,53500.0,66000.0,67000.0
2022-08-11,52400.0,53500.0,66000.0,67000.0
2022-08-12,52400.0,53500.0,66000.0,67000.0
2022-08-13,52400.0,53500.0,66000.0,67000.0
2022-08-14,52400.0,53500.0,66000.0,67000.0
2022-08-15,52400.0,53500.0,66000.0,67000.0
2022-08-16,52400.0,53500.0,66000.0,67000.0
2022-08-17,52400.0,53500.0,66000.0,67000.0
2022-08-18,52400.0,53500.0,66000.0,67000.0
2022-08-19,52400.0,53500.0,66000.0,67000.0
2022-08-20,52400.0,53500.0,66000.0,67000.0
2022-08-21,52400.0,53500.0,66000.0,67000.0
2022-08-22,52400.0,53500.0,66000.0,67000.0
2022-08-23,52400.0,53500.0,66000.0,67000.0
2022-08-24,52400.0,53500.0,66000.0,67000.0
2022-08-25,52400.0,53500.0,66000.0,67000.0
2022-08-26,52400.0,53500.0,66000.0,67000.0
2022-08-27,52400.0,53500.0,66000.0,67000.0
2022-08-28,52400.0,53500.0,66000.0,67000.0
2022-08-29,52400.0,53500.0,66000.0,67000.0
2022-08-30,52400.0,53500.0,66000.0,67000.0
2022-08-31,52400.0,53500.0,66000.0,67000.0
2022-09-01,50900.0,52000.0,65700.0,66500.0
2022-09-02,50900.0,52000.0,65700.0,66500.0
2022-09-03,50900.0,52000.0,65700.0,66500.0
2022-09-04,50900.0,52000.0,65700.0,66500.0
2022-09-05,50900.0,52000.0,65700.0,66500.0
2022-09-06,50900.0,52000.0,65700.0,66500.0
2022-09-07,50900.0,52000.0,65700.0,66500.0
2022-09-08,50900.0,52000.0,65700.0,66500.0
2022-09-09,50900.0,52000.0,65700.0,66500.0
2022-09-10,50900.0,52000.0,65700.0,66500.0
2022-09-11,50900.0,52000.0,65700.0,66500.0
2022-09-12,50900.0,52000.0,65700.0,66500.0
2022-09-13,50900.0,52000.0,65700.0,66500.0
2022-09-14,50900.0,52000.0,65700.0,66500.0
2022-09-15,50900.0,52000.0,65700.0,66500.0
2022-09-16,50900.0,52000.0,65700.0,66500.0
2022-09-17,50900.0,52000.0,65700.0,66500.0
2022-09-18,50900.0,52000.0,65700.0,66500.0
2022-09-19,50900.0,52000.0,65700.0,66500.0
2022-09-20,50900.0,52000.0,65700.0,66500.0
2022-09-21,50900.0,52000.0,65700.0,66500.0
2022-09-22,50900.0,52000.0,65700.0,66500.0
2022-09-23,50900.0,52000.0,65700.0,66500.0
2022-09-24,50900.0,52000.0,65700.0,66500.0
2022-09-25,50900.0,52000.0,65700.0,66500.0
2022-09-26,50900.0,52000.0,65700.0,66500.0
2022-09-27,50900.0,52000.0,65700.0,66500.0
2022-09-28,50900.0,52000.0,65700.0,66500.0
2022-09-29,50250.0,51250.0,64700.0,65700.0
2022-09-30,50250.0,51250.0,64700.0,65700.0
2022-10-01,50250.0,51250.0,64700.0,65700.0
2022-10-02,50250.0,51250.0,64700.0,65700.0
2022-10-03,50250.0,51250.0,64700.0,65700.0
2022-10-04,50250.0,51250.0,64700.0,65700.0
2022-10-05,50250.0,51250.0,64700.0,65700.0
2022-10-06,50250.0,51250.0,64700.0,65700.0
2022-10-07,50250.0,51250.0,64700.0,65700.0
2022-10-08,50250.0,51250.0,64700.0,65700.0
2022-10-09,50250.0,51250.0,64700.0,65700.0
2022-10-10,50250.0,51250.0,64700.0,65700.0
2022-10-11,50250.0,51250.0,64700.0,65700.0
2022-10-12,50250.0,51250.0,64700.0,65700.0
2022-10-13,50250.0,51250.0,64700.0,65700.0
2022-10-14,50250.0,51250.0,64700.0,65700.0
2022-10-15,50250.0,51250.0,64700.0,65700.0
2022-10-16,50250.0,51250.0,64700.0,65700.0
2022-10-17,50250.0,51250.0,64700.0,65700.0
2022-10-18,50250.0,51250.0,64700.0,65700.0
2022-10-19,50250.0,51250.0,64700.0,65700.0
2022-10-20,50250.0,51250.0,64700.0,65700.0
2022-10-21,50250.0,51250.0,64700.0,65700.0
2022-10-22,50250.0,51250.0,64700.0,65700.0
2022-10-23,50250.0,51250.0,64700.0,65700.0
2022-10-24,50250.0,51250.0,64700.0,65700.0
2022-10-25,50250.0,51250.0,64700.0,65700.0
2022-10-26,50250.0,51250.0,64700.0,65700.0
2022-10-27,50250.0,51250.0,64700.0,65700.0
2022-10-28,52200.0,53300.0,66300.0,67200.0
2022-10-29,52200.0,53300.0,66300.0,67200.0
